file name,X-Spam-Level,X-Spam-Status,Spam-Score,Spam-Test,,spam,score,auth_na,date_in_past,forged_mua_outlook,forged_outlook_html,forged_outlook_tags,hfilter_hostname_unknown,has_list_unsub,dmarc_policy_allow,mime_good,mime_html_only,missing_mid,missing_to,old_x_mailer,rcvd_helo_user,rcvd_no_tls_last,r_no_space_in_from,to_dn_recipients,subj_all_caps,r_spf_fail,r_spf_allow,violated_direct_spf,whitelist_dmarc
phishing-2016-194.txt,2,No,2.7,"HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,MISSING_MID,SPF_HELO_SOFTFAIL,SPF_SOFTFAIL",,Spam: true,8.399999999999999,,Symbol: DATE_IN_PAST (1.00)[47895],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2015-79.txt,3,No,3.7,"DKIM_ADSP_NXDOMAIN,DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,NO_DNS_FOR_FROM,RCVD_IN_DNSWL_NONE,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_NONE",,Spam: true,4.0,,Symbol: DATE_IN_PAST (1.00)[56439],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-329.txt,9,Yes,9.9,"DKIM_ADSP_NXDOMAIN,EMPTY_MESSAGE,FROM_MISSPACED,FROM_MISSP_DYNIP,FROM_MISSP_EH_MATCH,KHOP_HELO_FCRDNS,NO_DNS_FOR_FROM,NO_FM_NAME_IP_HOSTN,RDNS_DYNAMIC,SPF_HELO_NONE,SPF_NONE,TO_NO_BRKTS_FROM_MSSP",,Spam: true,4.6,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[45313],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/related],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),Symbol: R_NO_SPACE_IN_FROM (1.00),,,,,,
phishing-2017-292.txt,0,error,error,error,,Spam: true,0.3000000000000007,,Symbol: DATE_IN_PAST (1.00)[36228],,,,,,"Symbol: DMARC_POLICY_ALLOW (-0.50)[paterson.k12.nj.us, none]",Symbol: MIME_GOOD (-0.10)[text/plain],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:148.163.148.235],,
phishing-2019-190.txt,5,Yes,5.9,"HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,PHP_ORIG_SCRIPT,RCVD_IN_DNSWL_BLOCKED,RDNS_NONE,SPF_FAIL,SPF_HELO_NONE,TVD_SPACE_RATIO,TVD_SPACE_RATIO_MINFP",,Spam: true,8.29,,Symbol: DATE_IN_PAST (1.00)[17623],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all:c],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-233.txt,2,No,2.2,"MISSING_HEADERS,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,SPF_SOFTFAIL,TVD_SPACE_RATIO",,Spam: true,6.5,,Symbol: DATE_IN_PAST (1.00)[47155],,,,,,,Symbol: MIME_GOOD (-0.10)[text/plain],,,Symbol: MISSING_TO (2.00),,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2018-32.txt,2,No,2.5,"EMPTY_MESSAGE,MISSING_MID,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,SPF_NONE",,Spam: true,5.5,,Symbol: DATE_IN_PAST (1.00)[32109],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-364.txt,2,No,2.3,"DATE_IN_FUTURE_06_12,EMPTY_MESSAGE,SPF_HELO_NONE,SPF_NONE",,Spam: true,6.399999999999999,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[44332],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/related],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-155.txt,3,No,3.8,"EMPTY_MESSAGE,RCVD_IN_SORBS_WEB,SPF_HELO_NONE,SPF_PASS",,Spam: true,1.3000000000000007,,Symbol: DATE_IN_PAST (1.00)[48332],,,,,,"Symbol: DMARC_POLICY_ALLOW (-0.50)[canyons.edu, reject]",Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:207.233.55.12],,
phishing-2018-64.txt,2,No,2.7,"HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,SPF_HELO_NONE,SPF_NONE,XM_PHPMAILER_FORGED",,Spam: true,5.699999999999999,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[31219],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-385.txt,3,No,3.5,"HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,INVALID_DATE,MIME_HTML_ONLY,NO_DNS_FOR_FROM,SPF_HELO_NONE,SPF_NONE,TO_NO_BRKTS_HTML_ONLY",,Spam: true,3.99,,,,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2015-287.txt,6,Yes,6.2,"EMPTY_MESSAGE,FROM_WORDY,RCVD_IN_DNSWL_BLOCKED,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_FAIL,SPF_HELO_NONE,TO_EQ_FM_DOM_SPF_FAIL,TO_EQ_FM_SPF_FAIL",,Spam: true,7.5,,Symbol: DATE_IN_PAST (1.00)[51060],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-281.txt,5,Yes,5.3,"BODY_EMPTY,EMPTY_MESSAGE,FREEMAIL_FROM,KHOP_HELO_FCRDNS,SPF_HELO_NONE,SPOOFED_FREEMAIL",,Spam: true,5.5,,Symbol: DATE_IN_PAST (1.00)[36441],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-250.txt,1,No,1.2,"HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_DNSWL_BLOCKED,RCVD_IN_MSPIKE_H2,RCVD_IN_SORBS_WEB,SPF_HELO_NONE",,Spam: true,7.399999999999999,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[37168],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-204.txt,3,No,3.8,"EMPTY_MESSAGE,MISSING_MID,RDNS_NONE,SPF_HELO_NONE,SPF_NONE",,Spam: true,9.0,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[47679],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,,,
phishing-2019-147.txt,3,No,3.8,"DKIM_INVALID,DKIM_SIGNED,HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,MISSING_MIMEOLE,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,SPF_NONE,URIBL_BLOCKED",,Spam: true,5.800000000000001,,Symbol: DATE_IN_PAST (1.00)[19171],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2019-191.txt,3,No,3.5,"DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,HEADER_FROM_DIFFERENT_DOMAINS,SPF_HELO_NONE,SPF_PASS,URIBL_BLOCKED",,Spam: true,2.3900000000000006,,Symbol: DATE_IN_PAST (1.00)[17622],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:149.72.0.0/16:c],,
phishing-2016-268.txt,0,No,0.5,"RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_PASS,SUBJ_ALL_CAPS",,Spam: true,2.5500000000000007,,Symbol: DATE_IN_PAST (1.00)[46641],,,,,,"Symbol: DMARC_POLICY_ALLOW (-0.50)[soton.ac.uk, none]",Symbol: MIME_GOOD (-0.10)[text/plain],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,Symbol: SUBJ_ALL_CAPS (2.25)[30],,Symbol: R_SPF_ALLOW (-0.20)[+ip4:152.78.0.0/16],,
phishing-2015-194.txt,4,No,4.7,"FROM_ADDR_WS,FROM_WSP_TRAIL,HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,PDS_TO_EQ_FROM_NAME,RCVD_IN_DNSWL_NONE,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_NONE,TVD_PH_BODY_ACCOUNTS_PRE",,Spam: true,2.289999999999999,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[52766],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-221.txt,8,Yes,8.3,"EMPTY_MESSAGE,KHOP_HELO_FCRDNS,NO_FM_NAME_IP_HOSTN,RCVD_IN_PBL,RDNS_DYNAMIC,SPF_HELO_NONE,SPF_NONE",,Spam: true,5.1,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[47360],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-373.txt,3,No,3.6,"HTML_MIME_NO_HTML_TAG,KHOP_HELO_FCRDNS,MIME_HTML_ONLY,SPF_HELO_SOFTFAIL,SPF_SOFTFAIL",,Spam: true,4.890000000000001,,Symbol: DATE_IN_PAST (1.00)[44215],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-279.txt,2,No,2.3,"EMPTY_MESSAGE,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_NONE",,Spam: true,2.51,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[46437],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-454.txt,3,No,3.8,"DATE_IN_PAST_24_48,DKIM_ADSP_NXDOMAIN,DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,URIBL_BLOCKED",,Spam: true,3.59,,Symbol: DATE_IN_PAST (1.00)[42446],,,,,Symbol: HAS_LIST_UNSUB (-0.01),,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-20.txt,5,Yes,5.9,"EMPTY_MESSAGE,MISSING_MID,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_FAIL,SPF_HELO_NONE,SUBJ_ALL_CAPS,TO_EQ_FM_DOM_SPF_FAIL,TO_EQ_FM_SPF_FAIL",,Spam: true,13.0,,Symbol: DATE_IN_PAST (1.00)[50312],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),Symbol: SUBJ_ALL_CAPS (3.00)[44],Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-224.txt,3,No,3.6,"EMPTY_MESSAGE,RDNS_NONE,SPF_HELO_NONE,SPF_NONE",,Spam: true,4.5,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[37955],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-400.txt,2,No,2.5,"EMPTY_MESSAGE,MISSING_MID,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,SPF_NONE",,Spam: true,4.5,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[43603],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2019-20.txt,2,No,2.7,"FREEMAIL_FROM,HTML_MIME_NO_HTML_TAG,KHOP_HELO_FCRDNS,MIME_HTML_ONLY,SPF_HELO_NONE,SPOOFED_FREEMAIL",,Spam: true,5.789999999999999,,Symbol: DATE_IN_PAST (1.00)[23689],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2020-2.txt,2,No,2.0,"HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RDNS_NONE,SPF_HELO_NONE,SPF_NONE",,Spam: true,4.890000000000001,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[15565],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2019-152.txt,4,No,4.6,"DATE_IN_PAST_03_06,DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,HEADER_FROM_DIFFERENT_DOMAINS,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,SPF_PASS,URIBL_BLOCKED",,Spam: true,1.7899999999999991,,Symbol: DATE_IN_PAST (1.00)[18896],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:149.72.0.0/16:c],,
phishing-2019-106.txt,5,Yes,5.3,"EMPTY_MESSAGE,MISSING_MID,RCVD_IN_SORBS_WEB,RDNS_NONE,SPF_HELO_NONE,SPF_PASS",,Spam: true,7.800000000000001,,Symbol: DATE_IN_PAST (1.00)[21367],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,Symbol: R_SPF_ALLOW (-0.20)[+a],,
phishing-2015-94.txt,2,No,2.2,"DKIM_INVALID,DKIM_SIGNED,HEADER_FROM_DIFFERENT_DOMAINS,RCVD_IN_DNSWL_NONE,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_SOFTFAIL,URIBL_BLOCKED",,Spam: true,6.0,,Symbol: DATE_IN_PAST (1.00)[55879],,,,,,,Symbol: MIME_GOOD (-0.10)[text/plain],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-135.txt,0,No,0.7,"HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE",,Spam: true,1.2899999999999991,,Symbol: DATE_IN_PAST (1.00)[39664],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2020-110.txt,4,No,4.2,"DKIM_INVALID,DKIM_SIGNED,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,PDS_FRNOM_TODOM_NAKED_TO,PDS_FROM_NAME_TO_DOMAIN,RCVD_IN_DNSWL_LOW,SPF_HELO_NONE,SPF_SOFTFAIL,TVD_SPACE_RATIO_MINFP,URIBL_BLOCKED",,Spam: true,5.6,,Symbol: DATE_IN_PAST (1.00)[10210],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-480.txt,6,Yes,6.4,"EMPTY_MESSAGE,FREEMAIL_FROM,MISSING_MID,RCVD_IN_DNSWL_BLOCKED,SPF_FAIL,SPF_HELO_NONE,SPOOFED_FREEMAIL,TO_EQ_FM_DOM_SPF_FAIL,TO_EQ_FM_SPF_FAIL",,Spam: true,11.100000000000001,,Symbol: DATE_IN_PAST (1.00)[42096],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-193.txt,7,Yes,7.9,"EMPTY_MESSAGE,FREEMAIL_FORGED_REPLYTO,MISSING_MID,SPF_FAIL,SPF_HELO_NONE,TO_EQ_FM_DOM_SPF_FAIL,TO_EQ_FM_SPF_FAIL",,Spam: true,10.0,,Symbol: DATE_IN_PAST (1.00)[38482],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2015-141.txt,6,Yes,6.4,"DKIM_ADSP_CUSTOM_MED,DKIM_INVALID,DKIM_SIGNED,FORGED_GMAIL_RCVD,FREEMAIL_FORGED_FROMDOMAIN,FREEMAIL_FROM,HEADER_FROM_DIFFERENT_DOMAINS,NML_ADSP_CUSTOM_MED,RCVD_IN_DNSWL_NONE,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_SOFTFAIL,SPOOFED_FREEMAIL,URIBL_BLOCKED",,Spam: true,6.100000000000001,,Symbol: DATE_IN_PAST (1.00)[54309],,,,,,,Symbol: MIME_GOOD (-0.10)[text/plain],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2015-102.txt,5,Yes,5.4,"EMPTY_MESSAGE,MISSING_MID,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_FAIL,SPF_HELO_NONE,TO_EQ_FM_DOM_SPF_FAIL,TO_EQ_FM_SPF_FAIL",,Spam: true,12.0,,Symbol: DATE_IN_PAST (1.00)[55550],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-63.txt,2,No,2.3,"EMPTY_MESSAGE,FREEMAIL_FROM,RCVD_IN_MSPIKE_H2,SPF_HELO_NONE,SPF_NONE,SPOOFED_FREEMAIL",,Spam: true,2.0,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[40925],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-46.txt,2,No,2.5,"DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,SPF_HELO_NONE,SPF_PASS,URIBL_BLOCKED",,Spam: true,4.800000000000001,,Symbol: DATE_IN_PAST (1.00)[49902],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),Symbol: R_NO_SPACE_IN_FROM (1.00),Symbol: TO_DN_RECIPIENTS (2.00),,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:113.20.136.131],,
phishing-2016-317.txt,4,No,4.7,"EMPTY_MESSAGE,KHOP_HELO_FCRDNS,NO_FM_NAME_IP_HOSTN,RCVD_IN_SORBS_DUL,RDNS_DYNAMIC,SPF_HELO_NONE,SPF_NONE",,Spam: true,2.0999999999999996,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[45516],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/related],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2017-181.txt,5,Yes,5.2,"EMPTY_MESSAGE,FROM_EXCESS_BASE64,FROM_STARTS_WITH_NUMS,HEADER_FROM_DIFFERENT_DOMAINS,RCVD_IN_DNSWL_BLOCKED,RDNS_NONE,SPF_HELO_NONE,SPF_NONE",,Spam: true,10.600000000000001,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[38688],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2020-83.txt,5,Yes,5.3,"DKIM_ADSP_DISCARD,DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,HEADER_FROM_DIFFERENT_DOMAINS,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_PASS,URIBL_BLOCKED",,Spam: true,9.8,,Symbol: DATE_IN_PAST (1.00)[11395],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:65.254.254.0/24],,
phishing-2016-222.txt,2,No,2.3,"EMPTY_MESSAGE,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,SPF_NONE",,Spam: true,4.1,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[47318],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/related],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-371.txt,3,No,3.6,"HTML_MIME_NO_HTML_TAG,KHOP_HELO_FCRDNS,MIME_HTML_ONLY,SPF_HELO_SOFTFAIL,SPF_SOFTFAIL",,Spam: true,4.890000000000001,,Symbol: DATE_IN_PAST (1.00)[44224],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2018-71.txt,8,Yes,8.1,"EMPTY_MESSAGE,MISSING_HEADERS,RCVD_IN_SBL,REPLYTO_WITHOUT_TO_CC,SPF_HELO_NONE,SPF_PASS",,Spam: true,2.8000000000000007,,Symbol: DATE_IN_PAST (1.00)[30715],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,Symbol: MISSING_TO (2.00),,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:64.26.77.16],,
phishing-2017-269.txt,9,Yes,9.8,"BODY_EMPTY,DATE_IN_PAST_03_06,HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,MISSING_MIMEOLE,PHP_ORIG_SCRIPT,RDNS_NONE,SPF_FAIL,SPF_HELO_NONE,TVD_SPACE_RATIO,TVD_SPACE_RATIO_MINFP",,Spam: true,14.29,,Symbol: DATE_IN_PAST (1.00)[36741],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-235.txt,2,No,2.5,"EMPTY_MESSAGE,MISSING_MID,SPF_HELO_NONE,T_SPF_PERMERROR",,Spam: true,4.5,,Symbol: DATE_IN_PAST (1.00)[47148],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-174.txt,6,Yes,6.0,"DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,KHOP_HELO_FCRDNS,PDS_HELO_SPF_FAIL,RCVD_IN_SORBS_WEB,SPF_HELO_FAIL",,Spam: true,11.600000000000001,,Symbol: DATE_IN_PAST (1.00)[48063],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-321.txt,4,No,4.6,"BODY_EMPTY,EMPTY_MESSAGE,RCVD_IN_DNSWL_BLOCKED,RDNS_NONE,SPF_HELO_NONE",,Spam: true,4.5,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[45437],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2019-177.txt,2,No,2.7,"DATE_IN_FUTURE_06_12,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,PDS_FRNOM_TODOM_NAKED_TO,PDS_FROM_NAME_TO_DOMAIN,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,SPF_NONE",,Spam: true,2.289999999999999,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[18280],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2020-15.txt,1,No,1.3,"EMPTY_MESSAGE,RCVD_IN_DNSWL_BLOCKED,RCVD_IN_MSPIKE_H2,SPF_HELO_NONE",,Spam: true,1.3000000000000007,,Symbol: DATE_IN_PAST (1.00)[15092],,,,,,"Symbol: DMARC_POLICY_ALLOW (-0.50)[aeroflot.ru, reject]",Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+mx],,
